"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae",0.0034841075136343,0.00450287137017614,0.00515848669208236,0.00584006385637464,0.00757433369088987
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;stepposum",0.00347386180546697,0.00462295364335777,0.00527297338253738,0.00600501508530025,0.00797334626076791
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;cerevisiae",0.00344813916835285,0.00455889937764825,0.00525445489922013,0.00597713988802659,0.00752416933067512
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium",0.00344661343962858,0.0045438322633836,0.00516584799579043,0.00587491746696758,0.00762778734755692
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Thyrostroma;cornicola",0.00344936620594266,0.00448781200887145,0.0051630413174651,0.00593216825746447,0.00752718501378447
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;tenuissima",0.00372871712807603,0.00478034476262429,0.00544746740491938,0.00620460504746985,0.00811898248750718
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Fontanospora",0.0034014669650516,0.00438229343783937,0.00501376486724468,0.00576394098457326,0.00729492444866934
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;babjevae",0.00357426002795169,0.00456017637169704,0.00517949920219619,0.00601375085390619,0.00783049544504759
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula",0.00365589721846243,0.00480486754935965,0.00545561228480941,0.00624689232751741,0.00823250731603944
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera",0.00358050178110361,0.00468532415727755,0.00533513654596982,0.00614386217400069,0.00794960991565665
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Celosporium",0.00344216596734128,0.00450585290786729,0.00523315795424029,0.00601259173347555,0.00781713819751358
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;ericae",0.00332311856439805,0.00450539686225501,0.005148420846338,0.00584902232998392,0.00775269579450196
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae",0.00341935641892305,0.00446482180656884,0.00517173891405098,0.00591909357657739,0.00776107390897419
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;infirmominiatum",0.00359296539071497,0.00475277112101442,0.00542277667985191,0.00618934807274896,0.00821288964463741
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales",0.00317149123833365,0.00419209716575724,0.00482795976670597,0.00557087395064244,0.00737178823139521
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae",0.00382620306956684,0.00495632657115424,0.00571437027051359,0.00648925470667074,0.00848799755549523
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;hydrangeae-macrophyllae",0.0031687345893837,0.00411063123642254,0.00469081971023209,0.00544086020907332,0.0072230173939143
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales",0.00354346513078978,0.00459679530525202,0.00529234458788303,0.00613879326527849,0.0078814424534137
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria",0.00341813949155314,0.00444870455215325,0.00511516884393166,0.00582677792848343,0.00765125929141639
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Oculimacula;yallundae",0.00340791126623514,0.00445668748695341,0.00507145528004119,0.005775547770483,0.00767374596670523
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Helgardia;anguioides",0.00336378332772995,0.00438092210395916,0.00502889853754723,0.00578348879364986,0.0074890188413532
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella",0.0034601425586083,0.00441833067095772,0.0050621890037688,0.00571430981325358,0.00725321788473032
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Arthrinium;japonicum",0.00387009004300387,0.0050518488023384,0.0057487470061461,0.00653879068394823,0.00856885286306199
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;leptinellae",0.00333966363815812,0.00436327414192769,0.00496129896663615,0.00564620864939269,0.00738219715407758
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;muriae",0.00366671517413394,0.00471881916371506,0.00536050197852236,0.00611245541303567,0.00785037185674932
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Crocicreas;cyathoideum",0.00344715470855876,0.00448389957478624,0.00517912598245658,0.00595848326350882,0.00767678826256147
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Heterosphaeria;veratri",0.00364736233831207,0.0047063869804189,0.00544474646508213,0.00619824871655387,0.00801165605963691
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis",0.0033579042796262,0.00444428356451316,0.00512500270601702,0.0058867965723694,0.00767572568367288
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Juncaceicola",0.00310762528312999,0.00418206967519105,0.00484374725663679,0.00559894048407096,0.00721715759697317
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;terrea",0.00337076629701092,0.00443134298424511,0.00507138335014209,0.00580078945223507,0.00752843675355801
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes",0.0038226458619947,0.0049944131541918,0.00573018932156895,0.00657970449429847,0.00847915958265856
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;wieringae",0.00352370548362398,0.00457319097980971,0.00526059897053247,0.00606090879060318,0.00768893949340675
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma",0.00356176058754035,0.00455239221498661,0.00526277351009992,0.00600920943350081,0.00788544815703963
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Ascochyta",0.00341291238849985,0.00443873414041915,0.00514472574294164,0.00584433002513284,0.00747699615023902
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;rishikesha",0.00345069510918041,0.00453409807950773,0.00512725435147831,0.00586975802454813,0.00752154800963068
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Melanodiplodia;tianschanica",0.00341506203322938,0.00449698829149617,0.00517696280891281,0.00590432929753654,0.00765460751731998
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales",0.00360236115771364,0.00467483622081842,0.00526864502310036,0.00604333332811531,0.0078065632911589
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Phacidium;pseudophacidioides",0.00364691009697305,0.00470456947214089,0.00541955896085351,0.0062353838113002,0.00813604300534095
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Rozellomycota",0.00360274577335996,0.00470914452731422,0.00531422697825205,0.00607858415713601,0.00798433889538173
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma",0.00319203061658612,0.0042047516809199,0.00484420874216782,0.00559454964595315,0.00723038032048638
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina",0.00350716535890765,0.00451958264528793,0.0052000751185365,0.00593941238741407,0.00766209283863947
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Capnocheirides",0.00354291701122957,0.00456468650107953,0.00526534067218883,0.00598914946840313,0.00775960842910223
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Holtermanniales;Holtermanniales_fam_Incertae_sedis;Holtermanniella;wattica",0.00329397170575822,0.00432873597092549,0.00494317532843779,0.00570872893829879,0.00746410412959066
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae",0.00349672110832711,0.00453945314499819,0.00521501937097842,0.00597846881893855,0.00756542474284251
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Laetinaevia",0.00349020780664654,0.00451650782880649,0.00521541745022693,0.00595675224777585,0.0076789677336765
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Xenomeris",0.003562270516919,0.00472128352287082,0.00537233211322917,0.00609997963740772,0.00793228296916155
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora",0.00361635934521711,0.00473446686155326,0.00538844622017234,0.006186605030673,0.00805037293699039
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae",0.00397162633855863,0.00515788792153947,0.00586603212597076,0.00667708998123283,0.00852730700032977
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Allantophomopsis;cytisporea",0.00368332190869767,0.00485001502516399,0.00560761965191415,0.00640546872122622,0.00829758494482742
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae",0.00350766349479964,0.00461156228185575,0.00529334949282101,0.0061179004669446,0.00792518320160213
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Buckleyzymaceae;Buckleyzyma;aurantiaca",0.00356891674024084,0.00460626793404021,0.00531431361278687,0.00610059524827786,0.00779280006288683
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Elasticomyces;elasticus",0.0034260911181467,0.00454077870864631,0.00522774277695068,0.00606237366211815,0.00777796306626167
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Blumeria;graminis",0.00349219369651544,0.00447242698938401,0.00517609397497234,0.00593545050231482,0.00770880955460325
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Herpotrichia;juniperi",0.00364096448619712,0.00478020289927492,0.00550703378785086,0.00628395088982896,0.00806033378679953
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;decumbens",0.00395677619435918,0.00502273704816032,0.00580253156633392,0.00664009852636157,0.00849557844446155
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Stagonospora;trichophoricola",0.00330708796072846,0.00424793423605059,0.00486003522053397,0.00557200934561309,0.0071320586273682
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;flavus",0.0034594216016809,0.00452903965267437,0.00529971128106677,0.0060501707698224,0.00786625436590885
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Hyphodontia;pallidula",0.00349027919061521,0.00443771081731824,0.00506534202221002,0.00578656300377975,0.00747915162819029
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tricladium;alaskense",0.00338735623284662,0.00442662765105046,0.00510475039480276,0.00586262986303072,0.00753410974325265
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales",0.00381388056567051,0.00497525215719324,0.00570573440554246,0.00654849751407284,0.00862685847376005
"Salamander","2018-09-22","Ponds Lake","Age-1","Larvae/Neotene","Other",0.00743922237087547,0.00875847730769521,0.00952243861276185,0.0103419026688557,0.0122330171751549
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi",0.751915541974794,0.769704422127216,0.779275299584401,0.788309724016544,0.804825317163199
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_Incertae_sedis;Batrachochytrium;dendrobatidis",0.000322499582132953,0.00068211885865576,0.000967326759034768,0.00131994813565633,0.00224274542077518
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;slooffiae",0.0003415085628099,0.000668257966136854,0.000950953746545843,0.00130118845123155,0.00221963768188251
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;victoriae",0.00110119210303452,0.00238019385630016,0.00338675636525817,0.00479053838647569,0.00839898067684734
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_Incertae_sedis;Candida;sake",0.000325171631453545,0.000675299563500626,0.000970404350751973,0.00132281001446761,0.00220436938686304
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;tassiana",0.000557599119196982,0.00114332853531766,0.00155268341905643,0.0020807282515924,0.00341479969267702
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;diffluens",0.000345235546129558,0.000693450790988801,0.00096488594523046,0.00132307659812236,0.00218805639634128
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus;uniguttulatus",0,0,0,0,0
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Helotiales",0.00039618861083623,0.000810256911756058,0.00114948777027285,0.00158899105691601,0.00264284949028502
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;tephrensis",0.000427050716593046,0.000937341020987377,0.00133061715022835,0.00183959824199964,0.00309651617915852
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;pinicola",0.000366606262746979,0.000787260595017356,0.00109450380349661,0.00150150501327162,0.00262912203145481
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota",0.00647685810759028,0.00948653572108848,0.011280720603205,0.0132041447532968,0.0176893549495902
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sarocladium;bactrocephalum",0.000348351074326058,0.000707409415739341,0.00095730182302772,0.001312438016021,0.0022201269090014
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus",0.00115005466666534,0.00218954363932647,0.0029699811843696,0.0038639493691282,0.00584855725180976
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus;spongiae",0.000347498694090613,0.000670013968458377,0.000956081332121343,0.00130471644117002,0.00224268185399104
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Epicoccum;dendrobii",0.000330036490343795,0.000702329853212946,0.000959368348513339,0.0013015810515683,0.00220007404607831
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota",0.0746153267404128,0.0870660140121302,0.0943221854813966,0.101055508731961,0.116558266391599
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_Incertae_sedis;Resinicium;bicolor",0.000368197889672516,0.000732855816673712,0.000999737788258582,0.00137366776871375,0.00222105498393212
"Water","2018-06-16","Gibson Lakes",NA,NA,"Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiaceae;Myrmecridium;schulzeri",0,0,0,0,0
